HWs,CPU,Mem,Netz
HW 1070,50,50000,5000
HW 1071,50,50000,5000
HW 1072,50,50000,5000
HW 1073,50,50000,5000
HW 1074,50,50000,5000
HW 1075,50,50000,5000
HW 1076,50,50000,5000
HW 1077,50,50000,5000
HW 1078,50,50000,5000
HW 1079,50,50000,5000
HW 1080,50,50000,5000
HW 1081,50,50000,5000
HW 1082,50,50000,5000
HW 1083,50,50000,5000
HW 1084,50,50000,5000
HW 1085,50,50000,5000
HW 1086,50,50000,5000
HW 1087,50,50000,5000
HW 1088,50,50000,5000
HW 1089,50,50000,5000
HW 1090,50,50000,5000
HW 1091,50,50000,5000
HW 1092,50,50000,5000
HW 1093,50,50000,5000
HW 1094,50,50000,5000
HW 1095,50,50000,5000
HW 1096,50,50000,5000
HW 1097,50,50000,5000
HW 1098,50,50000,5000
HW 1099,50,50000,5000
HW 1100,50,50000,5000
HW 1101,50,50000,5000
HW 1102,50,50000,5000
HW 1103,50,50000,5000
HW 1104,50,50000,5000
HW 1105,50,50000,5000
HW 1106,50,50000,5000
HW 1107,50,50000,5000
HW 1108,50,50000,5000
HW 1109,50,50000,5000
HW 1110,50,50000,5000
HW 1111,50,50000,5000
HW 1112,50,50000,5000
HW 1113,50,50000,5000
HW 1114,50,50000,5000
HW 1115,50,50000,5000
HW 1116,50,50000,5000
HW 1117,50,50000,5000
HW 1118,50,50000,5000
HW 1119,50,50000,5000
HW 1120,50,50000,5000
HW 1121,50,50000,5000
HW 1122,50,50000,5000
HW 1123,50,50000,5000
HW 1124,50,50000,5000
HW 1125,50,50000,5000
HW 1126,50,50000,5000
HW 1127,50,50000,5000
HW 1128,50,50000,5000
HW 1129,50,50000,5000
HW 1130,50,50000,5000
HW 1131,50,50000,5000
HW 1132,50,50000,5000
HW 1133,50,50000,5000
HW 1134,50,50000,5000
HW 1135,50,50000,5000
HW 1136,50,50000,5000
HW 1137,50,50000,5000
HW 1138,50,50000,5000
HW 1139,50,50000,5000
HW 1140,50,50000,5000
HW 1141,50,50000,5000
HW 1142,50,50000,5000
HW 1143,50,50000,5000
HW 1144,50,50000,5000
HW 1145,50,50000,5000
HW 1146,50,50000,5000
HW 1147,50,50000,5000
HW 1148,50,50000,5000
HW 1149,50,50000,5000
HW 1150,50,50000,5000
HW 1151,50,50000,5000
HW 1152,50,50000,5000
HW 1153,50,50000,5000
HW 1154,50,50000,5000
HW 1155,50,50000,5000
HW 1156,50,50000,5000
HW 1157,50,50000,5000
HW 1158,50,50000,5000
HW 1159,50,50000,5000
HW 1160,50,50000,5000
HW 1161,50,50000,5000
HW 1162,50,50000,5000
HW 1163,50,50000,5000
HW 1164,50,50000,5000
HW 1165,50,50000,5000
HW 1166,50,50000,5000
HW 1167,50,50000,5000
HW 1168,50,50000,5000
HW 1169,50,50000,5000
HW 1170,50,50000,5000
HW 1171,50,50000,5000
HW 1172,50,50000,5000
HW 1173,50,50000,5000
HW 1174,50,50000,5000
HW 1175,50,50000,5000
HW 1176,50,50000,5000
HW 1177,50,50000,5000
HW 1178,50,50000,5000
HW 1179,50,50000,5000
HW 1180,50,50000,5000
HW 1181,50,50000,5000
HW 1182,50,50000,5000
HW 1183,50,50000,5000
HW 1184,50,50000,5000
HW 1185,50,50000,5000
HW 1186,50,50000,5000
HW 1187,50,50000,5000
HW 1188,50,50000,5000
HW 1189,50,50000,5000
HW 1190,50,50000,5000
HW 1191,50,50000,5000
HW 1192,50,50000,5000
HW 1193,50,50000,5000
HW 1194,50,50000,5000
HW 1195,50,50000,5000
HW 1196,50,50000,5000
HW 1197,50,50000,5000
HW 1198,50,50000,5000
HW 1199,50,50000,5000
HW 1200,50,50000,5000
HW 1201,50,50000,5000
HW 1202,50,50000,5000
HW 1203,50,50000,5000
HW 1204,50,50000,5000
HW 1205,50,50000,5000
HW 1206,50,50000,5000
HW 1207,50,50000,5000
HW 1208,50,50000,5000
HW 1209,50,50000,5000
HW 1210,50,50000,5000
HW 1211,50,50000,5000
HW 1212,50,50000,5000
HW 1213,50,50000,5000
HW 1214,50,50000,5000
HW 1215,50,50000,5000
HW 1216,50,50000,5000
HW 1217,50,50000,5000
HW 1218,50,50000,5000
HW 1219,50,50000,5000
HW 1220,50,50000,5000
HW 1221,50,50000,5000
HW 1222,50,50000,5000
HW 1223,50,50000,5000
HW 1224,50,50000,5000
HW 1225,50,50000,5000
HW 1226,50,50000,5000
HW 1227,50,50000,5000
HW 1228,50,50000,5000
HW 1229,50,50000,5000
HW 1230,50,50000,5000
HW 1231,50,50000,5000
HW 1232,50,50000,5000
HW 1233,50,50000,5000
HW 1234,50,50000,5000
HW 1235,50,50000,5000
HW 1236,50,50000,5000
HW 1237,50,50000,5000
HW 1238,50,50000,5000
HW 1239,50,50000,5000
HW 1240,50,50000,5000
HW 1241,50,50000,5000
HW 1242,50,50000,5000
HW 1243,50,50000,5000
HW 1244,50,50000,5000
HW 1245,50,50000,5000
HW 1246,50,50000,5000
HW 1247,50,50000,5000
HW 1248,50,50000,5000
HW 1249,50,50000,5000
HW 1250,50,50000,5000
HW 1251,50,50000,5000
HW 1252,50,50000,5000
HW 1253,50,50000,5000
HW 1254,50,50000,5000
HW 1255,50,50000,5000
HW 1256,50,50000,5000
HW 1257,50,50000,5000
HW 1258,50,50000,5000
HW 1259,50,50000,5000
HW 1260,50,50000,5000
HW 1261,50,50000,5000
HW 1262,50,50000,5000
HW 1263,50,50000,5000
HW 1264,50,50000,5000
HW 1265,50,50000,5000
HW 1266,50,50000,5000
HW 1267,50,50000,5000
HW 1268,50,50000,5000
HW 1269,50,50000,5000
HW 1270,50,50000,5000
HW 1271,50,50000,5000
HW 1272,50,50000,5000
HW 1273,50,50000,5000
HW 1274,50,50000,5000
HW 1275,50,50000,5000
HW 1276,50,50000,5000
HW 1277,50,50000,5000
HW 1278,50,50000,5000
HW 1279,50,50000,5000
HW 1280,50,50000,5000
HW 1281,50,50000,5000
HW 1282,50,50000,5000
HW 1283,50,50000,5000
HW 1284,50,50000,5000
HW 1285,50,50000,5000
HW 1286,50,50000,5000
HW 1287,50,50000,5000
HW 1288,50,50000,5000
HW 1289,50,50000,5000
HW 1290,50,50000,5000
HW 1291,50,50000,5000
HW 1292,50,50000,5000
HW 1293,50,50000,5000
HW 1294,50,50000,5000
HW 1295,50,50000,5000
HW 1296,50,50000,5000
HW 1297,50,50000,5000
HW 1298,50,50000,5000
HW 1299,50,50000,5000
HW 1300,50,50000,5000
HW 1301,50,50000,5000
HW 1302,50,50000,5000
HW 1303,50,50000,5000
HW 1304,50,50000,5000
HW 1305,50,50000,5000
HW 1306,50,50000,5000
HW 1307,50,50000,5000
HW 1308,50,50000,5000
HW 1309,50,50000,5000
HW 1310,50,50000,5000
HW 1311,50,50000,5000
HW 1312,50,50000,5000
HW 1313,50,50000,5000
HW 1314,50,50000,5000
HW 1315,50,50000,5000
HW 1316,50,50000,5000
HW 1317,50,50000,5000
HW 1318,50,50000,5000
HW 1319,50,50000,5000
HW 1320,50,50000,5000
HW 1321,50,50000,5000
HW 1322,50,50000,5000
HW 1323,50,50000,5000
HW 1324,50,50000,5000
HW 1325,50,50000,5000
HW 1326,50,50000,5000
HW 1327,50,50000,5000
HW 1328,50,50000,5000
HW 1329,50,50000,5000
HW 1330,50,50000,5000
HW 1331,50,50000,5000
HW 1332,50,50000,5000
HW 1333,50,50000,5000
HW 1334,50,50000,5000
HW 1335,50,50000,5000
HW 1336,50,50000,5000
HW 1337,50,50000,5000
HW 1338,50,50000,5000
HW 1339,50,50000,5000
HW 1340,50,50000,5000
HW 1341,50,50000,5000
HW 1342,50,50000,5000
HW 1343,50,50000,5000
HW 1344,50,50000,5000
HW 1345,50,50000,5000
HW 1346,50,50000,5000
HW 1347,50,50000,5000
HW 1348,50,50000,5000
HW 1349,50,50000,5000
HW 1350,50,50000,5000
HW 1351,50,50000,5000
HW 1352,50,50000,5000
HW 1353,50,50000,5000
HW 1354,50,50000,5000
HW 1355,50,50000,5000
HW 1356,50,50000,5000
HW 1357,50,50000,5000
HW 1358,50,50000,5000
HW 1359,50,50000,5000
HW 1360,50,50000,5000
HW 1361,50,50000,5000
HW 1362,50,50000,5000
HW 1363,50,50000,5000
HW 1364,50,50000,5000
HW 1365,50,50000,5000
HW 1366,50,50000,5000
HW 1367,50,50000,5000
HW 1368,50,50000,5000
HW 1369,50,50000,5000
HW 1370,50,50000,5000
HW 1371,50,50000,5000
HW 1372,50,50000,5000
HW 1373,50,50000,5000
HW 1374,50,50000,5000
HW 1375,50,50000,5000
HW 1376,50,50000,5000
HW 1377,50,50000,5000
HW 1378,50,50000,5000
HW 1379,50,50000,5000
HW 1380,50,50000,5000
HW 1381,50,50000,5000
HW 1382,50,50000,5000
HW 1383,50,50000,5000
HW 1384,50,50000,5000
HW 1385,50,50000,5000
HW 1386,50,50000,5000
HW 1387,50,50000,5000
HW 1388,50,50000,5000
HW 1389,50,50000,5000
HW 1390,50,50000,5000
HW 1391,50,50000,5000
HW 1392,50,50000,5000
HW 1393,50,50000,5000
HW 1394,50,50000,5000
HW 1395,50,50000,5000
HW 1396,50,50000,5000
HW 1397,50,50000,5000
HW 1398,50,50000,5000
HW 1399,50,50000,5000
HW 1400,50,50000,5000
HW 1401,50,50000,5000
HW 1402,50,50000,5000
HW 1403,50,50000,5000
HW 1404,50,50000,5000
HW 1405,50,50000,5000
HW 1406,50,50000,5000
HW 1407,50,50000,5000
HW 1408,50,50000,5000
HW 1409,50,50000,5000
HW 1410,50,50000,5000
HW 1411,50,50000,5000
HW 1412,50,50000,5000
HW 1413,50,50000,5000
HW 1414,50,50000,5000
HW 1415,50,50000,5000
HW 1416,50,50000,5000
HW 1417,50,50000,5000
HW 1418,50,50000,5000
HW 1419,50,50000,5000
HW 1420,50,50000,5000
HW 1421,50,50000,5000
HW 1422,50,50000,5000
HW 1423,50,50000,5000
HW 1424,50,50000,5000
HW 1425,50,50000,5000
HW 1426,50,50000,5000
HW 1427,50,50000,5000
HW 1428,50,50000,5000
HW 1429,50,50000,5000
HW 1430,50,50000,5000
HW 1431,50,50000,5000
HW 1432,50,50000,5000
HW 1433,50,50000,5000
HW 1434,50,50000,5000
HW 1435,50,50000,5000
HW 1436,50,50000,5000
HW 1437,50,50000,5000
HW 1438,50,50000,5000
HW 1439,50,50000,5000
HW 1440,50,50000,5000
HW 1441,50,50000,5000
HW 1442,50,50000,5000
HW 1443,50,50000,5000
HW 1444,50,50000,5000
HW 1445,50,50000,5000
HW 1446,50,50000,5000
HW 1447,50,50000,5000
HW 1448,50,50000,5000
HW 1449,50,50000,5000
HW 1450,50,50000,5000
HW 1451,50,50000,5000
HW 1452,50,50000,5000
HW 1453,50,50000,5000
HW 1454,50,50000,5000
HW 1455,50,50000,5000
HW 1456,50,50000,5000
HW 1457,50,50000,5000
HW 1458,50,50000,5000
HW 1459,50,50000,5000
HW 1460,50,50000,5000
HW 1461,50,50000,5000
HW 1462,50,50000,5000
HW 1463,50,50000,5000
HW 1464,50,50000,5000
HW 1465,50,50000,5000
HW 1466,50,50000,5000
HW 1467,50,50000,5000
HW 1468,50,50000,5000
HW 1469,50,50000,5000
HW 1470,50,50000,5000
HW 1471,50,50000,5000
HW 1472,50,50000,5000
HW 1473,50,50000,5000
HW 1474,50,50000,5000
HW 1475,50,50000,5000
HW 1476,50,50000,5000
HW 1477,50,50000,5000
HW 1478,50,50000,5000
HW 1479,50,50000,5000
HW 1480,50,50000,5000
HW 1481,50,50000,5000
HW 1482,50,50000,5000
HW 1483,50,50000,5000
HW 1484,50,50000,5000
HW 1485,50,50000,5000
HW 1486,50,50000,5000
HW 1487,50,50000,5000
HW 1488,50,50000,5000
HW 1489,50,50000,5000
HW 1490,50,50000,5000
HW 1491,50,50000,5000
HW 1492,50,50000,5000
HW 1493,50,50000,5000
HW 1494,50,50000,5000
HW 1495,50,50000,5000
HW 1496,50,50000,5000
HW 1497,50,50000,5000
HW 1498,50,50000,5000
HW 1499,50,50000,5000
HW 1500,50,50000,5000
HW 1501,50,50000,5000
HW 1502,50,50000,5000
HW 1503,50,50000,5000
HW 1504,50,50000,5000
HW 1505,50,50000,5000
HW 1506,50,50000,5000
HW 1507,50,50000,5000
HW 1508,50,50000,5000
HW 1509,50,50000,5000
HW 1510,50,50000,5000
HW 1511,50,50000,5000
HW 1512,50,50000,5000
HW 1513,50,50000,5000
HW 1514,50,50000,5000
HW 1515,50,50000,5000
HW 1516,50,50000,5000
HW 1517,50,50000,5000
HW 1518,50,50000,5000
HW 1519,50,50000,5000
HW 1520,50,50000,5000
HW 1521,50,50000,5000
HW 1522,50,50000,5000
HW 1523,50,50000,5000
HW 1524,50,50000,5000
HW 1525,50,50000,5000
HW 1526,50,50000,5000
HW 1527,50,50000,5000
HW 1528,50,50000,5000
HW 1529,50,50000,5000
HW 1530,50,50000,5000
HW 1531,50,50000,5000
HW 1532,50,50000,5000
HW 1533,50,50000,5000
HW 1534,50,50000,5000
HW 1535,50,50000,5000
HW 1536,50,50000,5000
HW 1537,50,50000,5000
HW 1538,50,50000,5000
HW 1539,50,50000,5000
HW 1540,50,50000,5000
HW 1541,50,50000,5000
HW 1542,50,50000,5000
HW 1543,50,50000,5000
HW 1544,50,50000,5000
HW 1545,50,50000,5000
HW 1546,50,50000,5000
HW 1547,50,50000,5000
HW 1548,50,50000,5000
HW 1549,50,50000,5000
HW 1550,50,50000,5000
HW 1551,50,50000,5000
HW 1552,50,50000,5000
HW 1553,50,50000,5000
HW 1554,50,50000,5000
HW 1555,50,50000,5000
HW 1556,50,50000,5000
HW 1557,50,50000,5000
HW 1558,50,50000,5000
HW 1559,50,50000,5000
HW 1560,50,50000,5000
HW 1561,50,50000,5000
HW 1562,50,50000,5000
HW 1563,50,50000,5000
HW 1564,50,50000,5000
HW 1565,50,50000,5000
HW 1566,50,50000,5000
HW 1567,50,50000,5000
HW 1568,50,50000,5000
HW 1569,50,50000,5000
HW 1570,50,50000,5000
HW 1571,50,50000,5000
HW 1572,50,50000,5000
HW 1573,50,50000,5000
HW 1574,50,50000,5000
HW 1575,50,50000,5000
HW 1576,50,50000,5000
HW 1577,50,50000,5000
HW 1578,50,50000,5000
HW 1579,50,50000,5000
HW 1580,50,50000,5000
HW 1581,50,50000,5000
HW 1582,50,50000,5000
HW 1583,50,50000,5000
HW 1584,50,50000,5000
HW 1585,50,50000,5000
HW 1586,50,50000,5000
HW 1587,50,50000,5000
HW 1588,50,50000,5000
HW 1589,50,50000,5000
HW 1590,50,50000,5000
HW 1591,50,50000,5000
HW 1592,50,50000,5000
HW 1593,50,50000,5000
HW 1594,50,50000,5000
HW 1595,50,50000,5000
HW 1596,50,50000,5000
HW 1597,50,50000,5000
HW 1598,50,50000,5000
HW 1599,50,50000,5000
HW 1600,50,50000,5000
HW 1601,50,50000,5000
HW 1602,50,50000,5000
HW 1603,50,50000,5000
HW 1604,50,50000,5000
HW 1605,50,50000,5000
HW 1606,50,50000,5000
HW 1607,50,50000,5000
HW 1608,50,50000,5000
HW 1609,50,50000,5000
HW 1610,50,50000,5000
HW 1611,50,50000,5000
HW 1612,50,50000,5000
HW 1613,50,50000,5000
HW 1614,50,50000,5000
HW 1615,50,50000,5000
HW 1616,50,50000,5000
HW 1617,50,50000,5000
HW 1618,50,50000,5000
HW 1619,50,50000,5000
HW 1620,50,50000,5000
HW 1621,50,50000,5000
HW 1622,50,50000,5000
HW 1623,50,50000,5000
HW 1624,50,50000,5000
HW 1625,50,50000,5000
HW 1626,50,50000,5000
HW 1627,50,50000,5000
HW 1628,50,50000,5000
HW 1629,50,50000,5000
HW 1630,50,50000,5000
HW 1631,50,50000,5000
HW 1632,50,50000,5000
HW 1633,50,50000,5000
HW 1634,50,50000,5000
HW 1635,50,50000,5000
HW 1636,50,50000,5000
HW 1637,50,50000,5000
HW 1638,50,50000,5000
HW 1639,50,50000,5000
HW 1640,50,50000,5000
HW 1641,50,50000,5000
HW 1642,50,50000,5000
HW 1643,50,50000,5000
HW 1644,50,50000,5000
HW 1645,50,50000,5000
HW 1646,50,50000,5000
HW 1647,50,50000,5000
HW 1648,50,50000,5000
HW 1649,50,50000,5000
HW 1650,50,50000,5000
HW 1651,50,50000,5000
HW 1652,50,50000,5000
HW 1653,50,50000,5000
HW 1654,50,50000,5000
HW 1655,50,50000,5000
HW 1656,50,50000,5000
HW 1657,50,50000,5000
HW 1658,50,50000,5000
HW 1659,50,50000,5000
HW 1660,50,50000,5000
HW 1661,50,50000,5000
HW 1662,50,50000,5000
HW 1663,50,50000,5000
HW 1664,50,50000,5000
HW 1665,50,50000,5000
HW 1666,50,50000,5000
HW 1667,50,50000,5000
HW 1668,50,50000,5000
HW 1669,50,50000,5000
HW 1670,50,50000,5000
HW 1671,50,50000,5000
HW 1672,50,50000,5000
HW 1673,50,50000,5000
HW 1674,50,50000,5000
HW 1675,50,50000,5000
HW 1676,50,50000,5000
HW 1677,50,50000,5000
HW 1678,50,50000,5000
HW 1679,50,50000,5000
HW 1680,50,50000,5000
HW 1681,50,50000,5000
HW 1682,50,50000,5000
HW 1683,50,50000,5000
HW 1684,50,50000,5000
HW 1685,50,50000,5000
HW 1686,50,50000,5000
HW 1687,50,50000,5000
HW 1688,50,50000,5000
HW 1689,50,50000,5000
HW 1690,50,50000,5000
HW 1691,50,50000,5000
HW 1692,50,50000,5000
HW 1693,50,50000,5000
HW 1694,50,50000,5000
HW 1695,50,50000,5000
HW 1696,50,50000,5000
HW 1697,50,50000,5000
HW 1698,50,50000,5000
HW 1699,50,50000,5000
HW 1700,50,50000,5000
HW 1701,50,50000,5000
HW 1702,50,50000,5000
HW 1703,50,50000,5000
HW 1704,50,50000,5000
HW 1705,50,50000,5000
HW 1706,50,50000,5000
HW 1707,50,50000,5000
HW 1708,50,50000,5000
HW 1709,50,50000,5000
HW 1710,50,50000,5000
HW 1711,50,50000,5000
HW 1712,50,50000,5000
HW 1713,50,50000,5000
HW 1714,50,50000,5000
HW 1715,50,50000,5000
HW 1716,50,50000,5000
HW 1717,50,50000,5000
HW 1718,50,50000,5000
HW 1719,50,50000,5000
HW 1720,50,50000,5000
HW 1721,50,50000,5000
HW 1722,50,50000,5000
HW 1723,50,50000,5000
HW 1724,50,50000,5000
HW 1725,50,50000,5000
HW 1726,50,50000,5000
HW 1727,50,50000,5000
HW 1728,50,50000,5000
HW 1729,50,50000,5000
HW 1730,50,50000,5000
HW 1731,50,50000,5000
HW 1732,50,50000,5000
HW 1733,50,50000,5000
HW 1734,50,50000,5000
HW 1735,50,50000,5000
HW 1736,50,50000,5000
HW 1737,50,50000,5000
HW 1738,50,50000,5000
HW 1739,50,50000,5000
HW 1740,50,50000,5000
HW 1741,50,50000,5000
HW 1742,50,50000,5000
HW 1743,50,50000,5000
HW 1744,50,50000,5000
HW 1745,50,50000,5000
HW 1746,50,50000,5000
HW 1747,50,50000,5000
HW 1748,50,50000,5000
HW 1749,50,50000,5000
HW 1750,50,50000,5000
HW 1751,50,50000,5000
HW 1752,50,50000,5000
HW 1753,50,50000,5000
HW 1754,50,50000,5000
HW 1755,50,50000,5000
HW 1756,50,50000,5000
HW 1757,50,50000,5000
HW 1758,50,50000,5000
HW 1759,50,50000,5000
HW 1760,50,50000,5000
HW 1761,50,50000,5000
HW 1762,50,50000,5000
HW 1763,50,50000,5000
HW 1764,50,50000,5000
HW 1765,50,50000,5000
HW 1766,50,50000,5000
HW 1767,50,50000,5000
HW 1768,50,50000,5000
HW 1769,50,50000,5000
HW 1770,50,50000,5000
HW 1771,50,50000,5000
HW 1772,50,50000,5000
HW 1773,50,50000,5000
HW 1774,50,50000,5000
HW 1775,50,50000,5000
HW 1776,50,50000,5000
HW 1777,50,50000,5000
HW 1778,50,50000,5000
HW 1779,50,50000,5000
HW 1780,50,50000,5000
HW 1781,50,50000,5000
HW 1782,50,50000,5000
HW 1783,50,50000,5000
HW 1784,50,50000,5000
HW 1785,50,50000,5000
HW 1786,50,50000,5000
HW 1787,50,50000,5000
HW 1788,50,50000,5000
HW 1789,50,50000,5000
HW 1790,50,50000,5000
HW 1791,50,50000,5000
HW 1792,50,50000,5000
HW 1793,50,50000,5000
HW 1794,50,50000,5000
HW 1795,50,50000,5000
HW 1796,50,50000,5000
HW 1797,50,50000,5000
HW 1798,50,50000,5000
HW 1799,50,50000,5000
HW 1800,50,50000,5000
HW 1801,50,50000,5000
HW 1802,50,50000,5000
HW 1803,50,50000,5000
HW 1804,50,50000,5000
HW 1805,50,50000,5000
HW 1806,50,50000,5000
HW 1807,50,50000,5000
HW 1808,50,50000,5000
HW 1809,50,50000,5000
HW 1810,50,50000,5000
HW 1811,50,50000,5000
HW 1812,50,50000,5000
HW 1813,50,50000,5000
HW 1814,50,50000,5000
HW 1815,50,50000,5000
HW 1816,50,50000,5000
HW 1817,50,50000,5000
HW 1818,50,50000,5000
HW 1819,50,50000,5000
HW 1820,50,50000,5000
HW 1821,50,50000,5000
HW 1822,50,50000,5000
HW 1823,50,50000,5000
HW 1824,50,50000,5000
HW 1825,50,50000,5000
HW 1826,50,50000,5000
HW 1827,50,50000,5000
HW 1828,50,50000,5000
HW 1829,50,50000,5000
HW 1830,50,50000,5000
HW 1831,50,50000,5000
HW 1832,50,50000,5000
HW 1833,50,50000,5000
HW 1834,50,50000,5000
HW 1835,50,50000,5000
HW 1836,50,50000,5000
HW 1837,50,50000,5000
HW 1838,50,50000,5000
HW 1839,50,50000,5000
HW 1840,50,50000,5000
HW 1841,50,50000,5000
HW 1842,50,50000,5000
HW 1843,50,50000,5000
HW 1844,50,50000,5000
HW 1845,50,50000,5000
HW 1846,50,50000,5000
HW 1847,50,50000,5000
HW 1848,50,50000,5000
HW 1849,50,50000,5000
HW 1850,50,50000,5000
HW 1851,50,50000,5000
HW 1852,50,50000,5000
HW 1853,50,50000,5000
HW 1854,50,50000,5000
HW 1855,50,50000,5000
HW 1856,50,50000,5000
HW 1857,50,50000,5000
HW 1858,50,50000,5000
HW 1859,50,50000,5000
HW 1860,50,50000,5000
HW 1861,50,50000,5000
HW 1862,50,50000,5000
HW 1863,50,50000,5000
HW 1864,50,50000,5000
HW 1865,50,50000,5000
HW 1866,50,50000,5000
HW 1867,50,50000,5000
HW 1868,50,50000,5000
HW 1869,50,50000,5000
HW 1870,50,50000,5000
HW 1871,50,50000,5000
HW 1872,50,50000,5000
HW 1873,50,50000,5000
HW 1874,50,50000,5000
HW 1875,50,50000,5000
HW 1876,50,50000,5000
HW 1877,50,50000,5000
HW 1878,50,50000,5000
HW 1879,50,50000,5000
HW 1880,50,50000,5000
HW 1881,50,50000,5000
HW 1882,50,50000,5000
HW 1883,50,50000,5000
HW 1884,50,50000,5000
HW 1885,50,50000,5000
HW 1886,50,50000,5000
HW 1887,50,50000,5000
HW 1888,50,50000,5000
HW 1889,50,50000,5000
HW 1890,50,50000,5000
HW 1891,50,50000,5000
HW 1892,50,50000,5000
HW 1893,50,50000,5000
HW 1894,50,50000,5000
HW 1895,50,50000,5000
HW 1896,50,50000,5000
HW 1897,50,50000,5000
HW 1898,50,50000,5000
HW 1899,50,50000,5000
HW 1900,50,50000,5000
HW 1901,50,50000,5000
HW 1902,50,50000,5000
HW 1903,50,50000,5000
HW 1904,50,50000,5000
HW 1905,50,50000,5000
HW 1906,50,50000,5000
HW 1907,50,50000,5000
HW 1908,50,50000,5000
HW 1909,50,50000,5000
HW 1910,50,50000,5000
HW 1911,50,50000,5000
HW 1912,50,50000,5000
HW 1913,50,50000,5000
HW 1914,50,50000,5000
HW 1915,50,50000,5000
HW 1916,50,50000,5000
HW 1917,50,50000,5000
HW 1918,50,50000,5000
HW 1919,50,50000,5000
HW 1920,50,50000,5000
HW 1921,50,50000,5000
HW 1922,50,50000,5000
HW 1923,50,50000,5000
HW 1924,50,50000,5000
HW 1925,50,50000,5000
HW 1926,50,50000,5000
HW 1927,50,50000,5000
HW 1928,50,50000,5000
HW 1929,50,50000,5000
HW 1930,50,50000,5000
HW 1931,50,50000,5000
HW 1932,50,50000,5000
HW 1933,50,50000,5000
HW 1934,50,50000,5000
HW 1935,50,50000,5000
HW 1936,50,50000,5000
HW 1937,50,50000,5000
HW 1938,50,50000,5000
HW 1939,50,50000,5000
HW 1940,50,50000,5000
HW 1941,50,50000,5000
HW 1942,50,50000,5000
HW 1943,50,50000,5000
HW 1944,50,50000,5000
HW 1945,50,50000,5000
HW 1946,50,50000,5000
HW 1947,50,50000,5000
HW 1948,50,50000,5000
HW 1949,50,50000,5000
HW 1950,50,50000,5000
HW 1951,50,50000,5000
HW 1952,50,50000,5000
HW 1953,50,50000,5000
HW 1954,50,50000,5000
HW 1955,50,50000,5000
HW 1956,50,50000,5000
HW 1957,50,50000,5000
HW 1958,50,50000,5000
HW 1959,50,50000,5000
HW 1960,50,50000,5000
HW 1961,50,50000,5000
HW 1962,50,50000,5000
HW 1963,50,50000,5000
HW 1964,50,50000,5000
HW 1965,50,50000,5000
HW 1966,50,50000,5000
HW 1967,50,50000,5000
HW 1968,50,50000,5000
HW 1969,50,50000,5000
HW 1970,50,50000,5000
HW 1971,50,50000,5000
HW 1972,50,50000,5000
HW 1973,50,50000,5000
HW 1974,50,50000,5000
HW 1975,50,50000,5000
HW 1976,50,50000,5000
HW 1977,50,50000,5000
HW 1978,50,50000,5000
HW 1979,50,50000,5000
HW 1980,50,50000,5000
HW 1981,50,50000,5000
HW 1982,50,50000,5000
HW 1983,50,50000,5000
HW 1984,50,50000,5000
HW 1985,50,50000,5000
HW 1986,50,50000,5000
HW 1987,50,50000,5000
HW 1988,50,50000,5000
HW 1989,50,50000,5000
HW 1990,50,50000,5000
HW 1991,50,50000,5000
HW 1992,50,50000,5000
HW 1993,50,50000,5000
HW 1994,50,50000,5000
HW 1995,50,50000,5000
HW 1996,50,50000,5000
HW 1997,50,50000,5000
HW 1998,50,50000,5000
HW 1999,50,50000,5000
HW 2000,50,50000,5000
HW 2001,50,50000,5000
HW 2002,50,50000,5000
HW 2003,50,50000,5000
HW 2004,50,50000,5000
HW 2005,50,50000,5000
HW 2006,50,50000,5000
HW 2007,50,50000,5000
HW 2008,50,50000,5000
HW 2009,50,50000,5000
HW 2010,50,50000,5000
HW 2011,50,50000,5000
HW 2012,50,50000,5000
HW 2013,50,50000,5000
HW 2014,50,50000,5000
HW 2015,50,50000,5000
HW 2016,50,50000,5000
HW 2017,50,50000,5000
HW 2018,50,50000,5000
HW 2019,50,50000,5000
HW 2020,50,50000,5000
HW 2021,50,50000,5000
HW 2022,50,50000,5000
HW 2023,50,50000,5000
HW 2024,50,50000,5000
HW 2025,50,50000,5000
HW 2026,50,50000,5000
HW 2027,50,50000,5000
HW 2028,50,50000,5000
HW 2029,50,50000,5000
HW 2030,50,50000,5000
HW 2031,50,50000,5000
HW 2032,50,50000,5000
HW 2033,50,50000,5000
HW 2034,50,50000,5000
HW 2035,50,50000,5000
HW 2036,50,50000,5000
HW 2037,50,50000,5000
HW 2038,50,50000,5000
HW 2039,50,50000,5000
HW 2040,50,50000,5000
HW 2041,50,50000,5000
HW 2042,50,50000,5000
HW 2043,50,50000,5000
HW 2044,50,50000,5000
HW 2045,50,50000,5000
HW 2046,50,50000,5000
HW 2047,50,50000,5000
HW 2048,50,50000,5000
HW 2049,50,50000,5000
HW 2050,50,50000,5000
HW 2051,50,50000,5000
HW 2052,50,50000,5000
HW 2053,50,50000,5000
HW 2054,50,50000,5000
HW 2055,50,50000,5000
HW 2056,50,50000,5000
HW 2057,50,50000,5000
HW 2058,50,50000,5000
HW 2059,50,50000,5000
HW 2060,50,50000,5000
HW 2061,50,50000,5000
HW 2062,50,50000,5000
HW 2063,50,50000,5000
HW 2064,50,50000,5000
HW 2065,50,50000,5000
HW 2066,50,50000,5000
HW 2067,50,50000,5000
